Order_ID,Material_ID,Item_ID,Source,Destination,Available_Time,Deadline,Danger_Type,Area,Weight
A144992,PORT-RORO-3624,P4992-72398bd8,City_122,City_83,2023-09-08 00:00:00,2023-10-03 00:00:00,type_1,19807,360937
A144993,PORT-RORO-4826,P4993-dd01b09e,City_122,City_83,2022-04-17 00:00:00,2022-05-06 00:00:00,type_1,73842,216308
A144994,PORT-CARGO-1618,P4994-9d42aede,City_122,City_83,2022-05-20 00:00:00,2022-06-10 00:00:00,type_1,12129,445088
A144995,PORT-LIFT-7034,P4995-7121e02e,City_122,City_83,2023-12-24 00:00:00,2024-01-17 00:00:00,type_1,84718,169540
A144996,PORT-CARGO-4715,P4996-6a3fcae2,City_122,City_83,2022-08-21 00:00:00,2022-08-29 00:00:00,type_1,12358,167331
A144997,PORT-LIFT-2130,P4997-3f786006,City_122,City_84,2023-07-18 00:00:00,2023-08-01 00:00:00,type_1,97344,338638
A144998,PORT-LIFT-9807,P4998-45504c4f,City_122,City_84,2022-09-11 00:00:00,2022-10-02 00:00:00,type_1,51495,236943
A144999,PORT-CTNR-8644,P4999-fb45f16f,City_122,City_84,2022-08-01 00:00:00,2022-08-13 00:00:00,type_1,50871,162901
A145000,PORT-RORO-5171,P5000-1d43b574,City_122,City_84,2023-02-03 00:00:00,2023-02-11 00:00:00,type_1,16534,391238
A145001,PORT-LIFT-6844,P5001-6ed06510,City_122,City_84,2023-07-12 00:00:00,2023-07-24 00:00:00,type_1,11291,350945
A145002,PORT-RORO-5386,P5002-e882091b,City_122,City_84,2024-01-29 00:00:00,2024-02-20 00:00:00,type_1,56165,70243
A145003,PORT-RORO-1048,P5003-781f5cc0,City_122,City_85,2022-12-11 00:00:00,2022-12-14 00:00:00,type_1,22203,94704
A145004,PORT-CTNR-9415,P5004-cf1e5f52,City_122,City_85,2023-11-12 00:00:00,2023-11-18 00:00:00,type_1,74495,222068
A145005,PORT-CTNR-5696,P5005-81eb5f76,City_122,City_85,2022-04-12 00:00:00,2022-04-22 00:00:00,type_1,39802,423000
A145006,PORT-RORO-7334,P5006-9d4fe2e7,City_122,City_86,2023-12-17 00:00:00,2023-12-21 00:00:00,type_1,77937,379745
A145007,PORT-LIFT-4332,P5007-db54f7d8,City_122,City_86,2023-12-12 00:00:00,2023-12-30 00:00:00,type_1,59449,435124
A145008,PORT-LIFT-1423,P5008-5ef9cc91,City_122,City_86,2024-01-24 00:00:00,2024-01-31 00:00:00,type_1,94736,320111
A145009,PORT-CARGO-9782,P5009-43f0dbe2,City_122,City_86,2023-02-19 00:00:00,2023-03-03 00:00:00,type_1,83982,358356
A145010,PORT-CARGO-4297,P5010-9bbaf7eb,City_122,City_86,2024-02-29 00:00:00,2024-03-03 00:00:00,type_1,20365,435673
A145011,PORT-LIFT-1484,P5011-2fc6d7fe,City_122,City_87,2023-08-12 00:00:00,2023-09-07 00:00:00,type_1,77195,348590
A145012,PORT-RORO-4066,P5012-b47ea253,City_122,City_87,2022-04-30 00:00:00,2022-05-20 00:00:00,type_1,25221,476978
A145013,PORT-RORO-7178,P5013-61f05f0c,City_122,City_87,2023-04-09 00:00:00,2023-04-26 00:00:00,type_1,79114,74547
A145014,PORT-RORO-7807,P5014-8e4afaa1,City_122,City_87,2023-02-28 00:00:00,2023-03-16 00:00:00,type_1,696,50873
A145015,PORT-CARGO-6135,P5015-d4b02bae,City_122,City_87,2024-02-04 00:00:00,2024-02-19 00:00:00,type_1,32024,489865
A145016,PORT-LIFT-3849,P5016-d4f162e7,City_122,City_87,2024-04-10 00:00:00,2024-04-14 00:00:00,type_1,17277,80478
A145017,PORT-CARGO-5401,P5017-b19f9382,City_122,City_88,2023-09-21 00:00:00,2023-10-12 00:00:00,type_1,5692,295326
A145018,PORT-CTNR-4420,P5018-1e5190b2,City_122,City_88,2024-01-13 00:00:00,2024-01-30 00:00:00,type_1,73078,231971
A145019,PORT-CARGO-7897,P5019-a63a4376,City_122,City_88,2023-05-15 00:00:00,2023-05-29 00:00:00,type_1,97541,333588
A145020,PORT-CTNR-2536,P5020-70c21003,City_122,City_88,2023-05-01 00:00:00,2023-05-31 00:00:00,type_1,81013,247156
A145021,PORT-LIFT-3453,P5021-edd2f2d8,City_122,City_9,2023-10-13 00:00:00,2023-10-25 00:00:00,type_1,53401,154744
A145022,PORT-CTNR-5494,P5022-c58fa08f,City_122,City_9,2022-10-28 00:00:00,2022-10-31 00:00:00,type_1,22022,333371
A145023,PORT-CARGO-5019,P5023-f4dc098d,City_122,City_9,2024-03-06 00:00:00,2024-04-05 00:00:00,type_1,8713,193742
A145024,PORT-LIFT-7479,P5024-4a9afadd,City_122,City_90,2023-01-05 00:00:00,2023-01-21 00:00:00,type_1,40761,472255
A145025,PORT-CARGO-7175,P5025-68f6d196,City_122,City_90,2024-04-13 00:00:00,2024-04-17 00:00:00,type_1,72535,67694
A145026,PORT-RORO-5035,P5026-a2a83371,City_122,City_90,2023-05-17 00:00:00,2023-06-13 00:00:00,type_1,50256,77235
A145027,PORT-CARGO-2089,P5027-cc6d02ab,City_122,City_90,2023-08-05 00:00:00,2023-08-26 00:00:00,type_1,98861,420147
A145028,PORT-LIFT-7248,P5028-193b87a8,City_122,City_90,2023-09-20 00:00:00,2023-10-13 00:00:00,type_1,47163,185560
A145029,PORT-CARGO-3993,P5029-15e88631,City_122,City_90,2023-05-13 00:00:00,2023-06-06 00:00:00,type_1,49734,239990
A145030,PORT-CTNR-5892,P5030-1c1146f7,City_122,City_91,2023-09-15 00:00:00,2023-09-19 00:00:00,type_1,28855,23802
A145031,PORT-LIFT-1040,P5031-1d2568b0,City_122,City_91,2022-07-03 00:00:00,2022-07-29 00:00:00,type_1,44346,430259
A145032,PORT-LIFT-2041,P5032-043d6b55,City_122,City_91,2024-01-17 00:00:00,2024-02-12 00:00:00,type_1,36031,119201
A145033,PORT-LIFT-5191,P5033-c75072d0,City_122,City_91,2024-06-15 00:00:00,2024-07-05 00:00:00,type_1,63560,219364
A145034,PORT-CARGO-3958,P5034-10d98bbc,City_122,City_91,2023-07-01 00:00:00,2023-07-21 00:00:00,type_1,75560,129901
A145035,PORT-LIFT-8681,P5035-b6cf5a2d,City_122,City_93,2024-02-13 00:00:00,2024-02-23 00:00:00,type_1,9164,132382
A145036,PORT-LIFT-6917,P5036-c0699922,City_122,City_93,2022-10-10 00:00:00,2022-10-25 00:00:00,type_1,97353,393367
A145037,PORT-CTNR-7124,P5037-802cd1af,City_122,City_93,2023-12-05 00:00:00,2023-12-23 00:00:00,type_1,76555,163307
A145038,PORT-CARGO-6858,P5038-ec64d61b,City_122,City_94,2022-04-06 00:00:00,2022-04-12 00:00:00,type_1,91815,146689
A145039,PORT-RORO-9617,P5039-d1eddbe7,City_122,City_94,2023-06-14 00:00:00,2023-07-01 00:00:00,type_1,42025,319144
A145040,PORT-CARGO-2040,P5040-250dca62,City_122,City_94,2022-05-18 00:00:00,2022-06-17 00:00:00,type_1,1558,370816
A145041,PORT-LIFT-1228,P5041-232facf9,City_122,City_94,2023-08-21 00:00:00,2023-09-03 00:00:00,type_1,32463,159639
A145042,PORT-RORO-8134,P5042-c476657a,City_122,City_95,2023-03-12 00:00:00,2023-03-18 00:00:00,type_1,25969,279396
A145043,PORT-CTNR-9656,P5043-cfc67702,City_122,City_95,2024-04-03 00:00:00,2024-04-17 00:00:00,type_1,7263,273217
A145044,PORT-CTNR-2636,P5044-fa71eaa4,City_122,City_95,2024-01-11 00:00:00,2024-02-05 00:00:00,type_1,63470,290973
A145045,PORT-CARGO-2405,P5045-4cd80d97,City_122,City_95,2022-11-16 00:00:00,2022-11-25 00:00:00,type_1,11550,315291
A145046,PORT-LIFT-2508,P5046-751fbaf6,City_122,City_95,2022-03-08 00:00:00,2022-03-19 00:00:00,type_1,57271,129978
A145047,PORT-RORO-9763,P5047-726ca533,City_122,City_95,2023-02-27 00:00:00,2023-03-07 00:00:00,type_1,14116,340986
A145048,PORT-RORO-9986,P5048-f3e3d0eb,City_122,City_99,2022-03-21 00:00:00,2022-04-10 00:00:00,type_1,13255,249131
A145049,PORT-CTNR-7641,P5049-ddd7da4e,City_122,City_99,2023-10-09 00:00:00,2023-10-28 00:00:00,type_1,55975,177815
A145050,PORT-LIFT-3111,P5050-54b02df5,City_122,City_99,2022-12-05 00:00:00,2023-01-01 00:00:00,type_1,7430,248100
A145051,SEMI-WAFER-3339,P5051-6729fc21,City_123,City_1,2024-06-03 00:00:00,2024-06-19 00:00:00,type_1,86554,161568
A145052,SEMI-CHIP-5004,P5052-aa310788,City_123,City_1,2024-04-08 00:00:00,2024-05-04 00:00:00,type_1,49296,28901
A145053,SEMI-MEM-3936,P5053-d43105d8,City_123,City_1,2023-12-25 00:00:00,2024-01-20 00:00:00,type_1,2103,61426
A145054,SEMI-PROC-1544,P5054-78d665d0,City_123,City_1,2022-02-24 00:00:00,2022-03-04 00:00:00,type_1,7608,61180
A145055,SEMI-CHIP-9228,P5055-8cc31add,City_123,City_1,2023-03-19 00:00:00,2023-04-18 00:00:00,type_1,85307,97881
A145056,SEMI-MEM-1309,P5056-8d24a545,City_123,City_1,2023-11-23 00:00:00,2023-12-06 00:00:00,type_1,22546,46203
A145057,SEMI-WAFER-2570,P5057-a2cded53,City_123,City_100,2022-10-24 00:00:00,2022-11-21 00:00:00,type_1,4079,50213
A145058,SEMI-PROC-7698,P5058-9381c04d,City_123,City_100,2023-05-07 00:00:00,2023-05-11 00:00:00,type_1,41792,37026
A145059,SEMI-WAFER-5195,P5059-19a88fa5,City_123,City_100,2022-11-24 00:00:00,2022-12-20 00:00:00,type_1,74737,164356
A145060,SEMI-CHIP-1312,P5060-200e456e,City_123,City_100,2022-04-08 00:00:00,2022-05-08 00:00:00,type_1,56128,115328
A145061,SEMI-CHIP-4371,P5061-0ef89e45,City_123,City_100,2024-05-19 00:00:00,2024-06-14 00:00:00,type_1,18935,146133
A145062,SEMI-CHIP-3238,P5062-e8a30e59,City_123,City_101,2022-10-12 00:00:00,2022-10-16 00:00:00,type_1,42379,18259
A145063,SEMI-CHIP-3137,P5063-c29af0df,City_123,City_101,2022-07-08 00:00:00,2022-08-01 00:00:00,type_1,6685,56163
A145064,SEMI-MEM-7189,P5064-9f5b87b1,City_123,City_101,2022-05-24 00:00:00,2022-06-16 00:00:00,type_1,13031,17217
A145065,SEMI-WAFER-2237,P5065-f8ea3be7,City_123,City_101,2022-04-27 00:00:00,2022-05-24 00:00:00,type_1,34057,64456
A145066,SEMI-MEM-4425,P5066-932693bf,City_123,City_107,2022-08-17 00:00:00,2022-09-07 00:00:00,type_1,25723,36484
A145067,SEMI-CHIP-3855,P5067-28fe013e,City_123,City_107,2023-01-08 00:00:00,2023-01-16 00:00:00,type_1,50154,145534
A145068,SEMI-WAFER-4517,P5068-7af5a47d,City_123,City_107,2022-06-12 00:00:00,2022-06-22 00:00:00,type_1,33813,166684
A145069,SEMI-MEM-7745,P5069-6105bdce,City_123,City_107,2023-11-27 00:00:00,2023-12-09 00:00:00,type_1,17046,97361
A145070,SEMI-CHIP-5985,P5070-539cd9b6,City_123,City_107,2022-07-10 00:00:00,2022-07-29 00:00:00,type_1,39612,114786
A145071,SEMI-MEM-8253,P5071-14fdaedc,City_123,City_107,2023-03-15 00:00:00,2023-04-12 00:00:00,type_1,23209,11304
A145072,SEMI-MEM-9388,P5072-f27eb3bb,City_123,City_107,2023-03-17 00:00:00,2023-04-02 00:00:00,type_1,35577,60679
A145073,SEMI-WAFER-6842,P5073-d410fedf,City_123,City_109,2022-09-11 00:00:00,2022-09-27 00:00:00,type_1,83947,128965
A145074,SEMI-PROC-4973,P5074-78244ea0,City_123,City_109,2022-10-11 00:00:00,2022-11-04 00:00:00,type_1,72608,160168
A145075,SEMI-MEM-3905,P5075-1d46f6c3,City_123,City_109,2023-09-29 00:00:00,2023-10-17 00:00:00,type_1,47189,70831
A145076,SEMI-PROC-2509,P5076-0915603c,City_123,City_109,2022-12-09 00:00:00,2023-01-03 00:00:00,type_1,50785,56547
A145077,SEMI-MEM-6447,P5077-25c97f42,City_123,City_110,2023-07-31 00:00:00,2023-08-30 00:00:00,type_1,35563,27389
A145078,SEMI-PROC-7391,P5078-cab13796,City_123,City_110,2022-06-11 00:00:00,2022-06-25 00:00:00,type_1,84331,74562
A145079,SEMI-WAFER-7824,P5079-2d326d29,City_123,City_110,2023-03-03 00:00:00,2023-03-15 00:00:00,type_1,35443,37584
A145080,SEMI-PROC-7053,P5080-0f6c8fae,City_123,City_110,2022-08-13 00:00:00,2022-08-23 00:00:00,type_1,76732,115990
A145081,SEMI-MEM-3609,P5081-6642b9f2,City_123,City_110,2022-10-23 00:00:00,2022-11-09 00:00:00,type_1,52117,80987
A145082,SEMI-PROC-6206,P5082-20035ead,City_123,City_110,2023-11-14 00:00:00,2023-11-24 00:00:00,type_1,27812,98621
A145083,SEMI-PROC-3085,P5083-fe18fbd0,City_123,City_112,2024-02-20 00:00:00,2024-03-14 00:00:00,type_1,72778,161148
A145084,SEMI-MEM-5093,P5084-1e4c66f1,City_123,City_112,2022-06-07 00:00:00,2022-06-19 00:00:00,type_1,93177,63096
A145085,SEMI-PROC-9091,P5085-77547881,City_123,City_112,2023-08-30 00:00:00,2023-09-06 00:00:00,type_1,14034,88069
A145086,SEMI-MEM-8779,P5086-6cf83e2d,City_123,City_112,2022-03-25 00:00:00,2022-04-02 00:00:00,type_1,60487,178022
A145087,SEMI-PROC-4219,P5087-6847e837,City_123,City_112,2024-02-02 00:00:00,2024-02-25 00:00:00,type_1,29939,153406
A145088,SEMI-MEM-5447,P5088-52f71893,City_123,City_112,2022-08-06 00:00:00,2022-08-30 00:00:00,type_1,54347,85135
A145089,SEMI-MEM-9195,P5089-226f3c92,City_123,City_112,2024-02-07 00:00:00,2024-02-23 00:00:00,type_1,88155,74579
A145090,SEMI-WAFER-7765,P5090-df2e1d75,City_123,City_113,2024-03-14 00:00:00,2024-03-20 00:00:00,type_1,96278,113100
A145091,SEMI-CHIP-5850,P5091-4656d7ea,City_123,City_113,2023-08-03 00:00:00,2023-08-21 00:00:00,type_1,84243,164727
A145092,SEMI-CHIP-9951,P5092-75df17f0,City_123,City_113,2024-03-17 00:00:00,2024-04-10 00:00:00,type_1,54931,30228
A145093,SEMI-WAFER-6807,P5093-9f89681c,City_123,City_113,2024-05-31 00:00:00,2024-06-10 00:00:00,type_1,66048,186635
A145094,SEMI-WAFER-2663,P5094-76396af6,City_123,City_113,2023-02-08 00:00:00,2023-03-08 00:00:00,type_1,86454,145074
A145095,SEMI-CHIP-8567,P5095-c88adfed,City_123,City_113,2022-04-01 00:00:00,2022-04-04 00:00:00,type_1,3530,74184
A145096,SEMI-PROC-4411,P5096-d39d81b8,City_123,City_113,2023-05-01 00:00:00,2023-05-08 00:00:00,type_1,8224,109494
A145097,SEMI-CHIP-1066,P5097-89611cb3,City_123,City_114,2022-04-08 00:00:00,2022-04-19 00:00:00,type_1,80918,150589
A145098,SEMI-PROC-8896,P5098-4079aa6d,City_123,City_114,2023-07-22 00:00:00,2023-08-16 00:00:00,type_1,73367,15006
A145099,SEMI-CHIP-7334,P5099-137a791c,City_123,City_114,2024-01-20 00:00:00,2024-01-31 00:00:00,type_1,27763,160428
A145100,SEMI-WAFER-3159,P5100-9b5b6bfe,City_123,City_114,2022-05-06 00:00:00,2022-05-18 00:00:00,type_1,26250,114394
A145101,SEMI-MEM-8242,P5101-fbbacd0e,City_123,City_114,2023-02-11 00:00:00,2023-02-19 00:00:00,type_1,84706,94755
A145102,SEMI-MEM-3361,P5102-5f04bf66,City_123,City_114,2024-02-06 00:00:00,2024-02-27 00:00:00,type_1,22054,175893
A145103,SEMI-MEM-6643,P5103-b17a84d4,City_123,City_12,2024-02-08 00:00:00,2024-02-23 00:00:00,type_1,25568,63769
A145104,SEMI-WAFER-8536,P5104-8be88c97,City_123,City_12,2022-05-23 00:00:00,2022-06-18 00:00:00,type_1,77653,163375
A145105,SEMI-MEM-1185,P5105-30be2ee7,City_123,City_12,2022-08-09 00:00:00,2022-08-24 00:00:00,type_1,34875,160118
A145106,SEMI-WAFER-2799,P5106-86e515bc,City_123,City_12,2022-07-05 00:00:00,2022-07-28 00:00:00,type_1,92580,118425
A145107,SEMI-PROC-5786,P5107-7059ab4d,City_123,City_12,2023-08-04 00:00:00,2023-08-21 00:00:00,type_1,81819,33181
A145108,SEMI-PROC-8397,P5108-e045035b,City_123,City_12,2023-11-20 00:00:00,2023-11-23 00:00:00,type_1,89881,117923
A145109,SEMI-CHIP-4579,P5109-bcbef3b4,City_123,City_125,2022-12-03 00:00:00,2022-12-13 00:00:00,type_1,15040,167307
A145110,SEMI-WAFER-2718,P5110-aa98f6f6,City_123,City_125,2023-02-03 00:00:00,2023-02-09 00:00:00,type_1,46362,54514
A145111,SEMI-WAFER-2861,P5111-d29e318a,City_123,City_125,2023-02-15 00:00:00,2023-03-14 00:00:00,type_1,32861,198328
A145112,SEMI-MEM-1555,P5112-0dc7d02f,City_123,City_125,2024-02-19 00:00:00,2024-03-17 00:00:00,type_1,26018,31313
A145113,SEMI-CHIP-4794,P5113-f8a079dc,City_123,City_125,2022-10-06 00:00:00,2022-10-17 00:00:00,type_1,62921,66477
A145114,SEMI-PROC-8897,P5114-23363cda,City_123,City_125,2023-11-04 00:00:00,2023-12-02 00:00:00,type_1,90369,63770
A145115,SEMI-MEM-9740,P5115-b3c48b6b,City_123,City_125,2024-03-24 00:00:00,2024-03-30 00:00:00,type_1,6475,83779
A145116,SEMI-MEM-2451,P5116-fd207009,City_123,City_131,2024-01-16 00:00:00,2024-01-20 00:00:00,type_1,57406,28653
A145117,SEMI-PROC-4547,P5117-afc3444b,City_123,City_131,2022-02-08 00:00:00,2022-02-13 00:00:00,type_1,71856,75810
A145118,SEMI-WAFER-2699,P5118-a70bb456,City_123,City_131,2023-02-15 00:00:00,2023-02-18 00:00:00,type_1,76304,84167
A145119,SEMI-WAFER-1408,P5119-ce7bd424,City_123,City_131,2022-02-18 00:00:00,2022-03-20 00:00:00,type_1,86503,91671
A145120,SEMI-CHIP-1633,P5120-9e5ad22b,City_123,City_131,2022-06-04 00:00:00,2022-06-23 00:00:00,type_1,55187,157278
A145121,SEMI-PROC-2950,P5121-c1c6c6da,City_123,City_131,2023-02-18 00:00:00,2023-03-10 00:00:00,type_1,98540,18645
A145122,SEMI-WAFER-1648,P5122-c73471a7,City_123,City_131,2022-09-10 00:00:00,2022-09-22 00:00:00,type_1,16489,47848
A145123,SEMI-MEM-9223,P5123-2977c50b,City_123,City_132,2024-01-31 00:00:00,2024-02-13 00:00:00,type_1,73050,89262
A145124,SEMI-MEM-3554,P5124-d3979770,City_123,City_132,2022-03-03 00:00:00,2022-03-12 00:00:00,type_1,26384,93689
A145125,SEMI-WAFER-7970,P5125-c717ba2e,City_123,City_132,2022-03-04 00:00:00,2022-03-29 00:00:00,type_1,74617,135319
A145126,SEMI-WAFER-8957,P5126-4480b938,City_123,City_132,2024-05-07 00:00:00,2024-05-28 00:00:00,type_1,27423,36132
A145127,SEMI-PROC-1962,P5127-326d4d01,City_123,City_134,2022-03-23 00:00:00,2022-04-05 00:00:00,type_1,13460,135973
A145128,SEMI-WAFER-9118,P5128-01d18274,City_123,City_134,2022-04-29 00:00:00,2022-05-08 00:00:00,type_1,92961,45450
A145129,SEMI-WAFER-6069,P5129-06c62281,City_123,City_134,2024-05-17 00:00:00,2024-06-15 00:00:00,type_1,18241,14252
A145130,SEMI-MEM-8601,P5130-be661fc0,City_123,City_134,2023-11-17 00:00:00,2023-12-17 00:00:00,type_1,21677,11129
A145131,SEMI-WAFER-5740,P5131-8bcb64d7,City_123,City_134,2022-04-05 00:00:00,2022-04-11 00:00:00,type_1,70442,44739
A145132,SEMI-PROC-5900,P5132-d90a2136,City_123,City_134,2022-11-21 00:00:00,2022-11-28 00:00:00,type_1,91883,137029
A145133,SEMI-WAFER-4491,P5133-da894f9d,City_123,City_134,2023-03-23 00:00:00,2023-04-10 00:00:00,type_1,48800,143713
A145134,SEMI-PROC-5826,P5134-50304f03,City_123,City_135,2024-05-30 00:00:00,2024-06-15 00:00:00,type_1,79824,59157
A145135,SEMI-WAFER-4913,P5135-1dc3d90e,City_123,City_135,2023-07-22 00:00:00,2023-08-19 00:00:00,type_1,5416,30890
A145136,SEMI-PROC-5942,P5136-ff3c698d,City_123,City_135,2023-09-22 00:00:00,2023-09-28 00:00:00,type_1,50169,182391
A145137,SEMI-WAFER-5690,P5137-f8d35b61,City_123,City_135,2022-06-23 00:00:00,2022-07-03 00:00:00,type_1,20390,178143
A145138,SEMI-WAFER-6707,P5138-0a46a9a7,City_123,City_135,2022-10-18 00:00:00,2022-10-22 00:00:00,type_1,93559,29958
A145139,SEMI-CHIP-2350,P5139-9d829b89,City_123,City_135,2022-12-10 00:00:00,2022-12-19 00:00:00,type_1,7236,96899
A145140,SEMI-PROC-4039,P5140-2a654fd4,City_123,City_14,2023-02-02 00:00:00,2023-02-07 00:00:00,type_1,72310,116566
A145141,SEMI-MEM-6642,P5141-112325db,City_123,City_14,2022-12-12 00:00:00,2022-12-20 00:00:00,type_1,23503,94718
A145142,SEMI-PROC-6109,P5142-09384e83,City_123,City_14,2022-03-18 00:00:00,2022-03-21 00:00:00,type_1,83468,46419
A145143,SEMI-MEM-5636,P5143-260afd4d,City_123,City_14,2023-05-14 00:00:00,2023-06-09 00:00:00,type_1,93244,27040
A145144,SEMI-PROC-9893,P5144-b074e949,City_123,City_14,2023-09-04 00:00:00,2023-09-29 00:00:00,type_1,36665,170846
A145145,SEMI-MEM-7978,P5145-d02dca1c,City_123,City_14,2023-02-04 00:00:00,2023-02-26 00:00:00,type_1,66912,84010
A145146,SEMI-CHIP-1956,P5146-6d23b9d0,City_123,City_144,2022-02-01 00:00:00,2022-02-15 00:00:00,type_1,77943,37778
A145147,SEMI-MEM-8089,P5147-6b1d9b3d,City_123,City_144,2023-04-08 00:00:00,2023-04-22 00:00:00,type_1,53176,183908
A145148,SEMI-CHIP-6990,P5148-c8262e26,City_123,City_144,2023-01-08 00:00:00,2023-02-04 00:00:00,type_1,39329,142347
A145149,SEMI-CHIP-4018,P5149-9ccb971f,City_123,City_144,2023-04-05 00:00:00,2023-04-28 00:00:00,type_1,11827,199899
A145150,SEMI-PROC-3556,P5150-87dde525,City_123,City_144,2023-02-04 00:00:00,2023-02-19 00:00:00,type_1,86143,44935
A145151,SEMI-MEM-7637,P5151-40e140bc,City_123,City_144,2023-01-11 00:00:00,2023-01-14 00:00:00,type_1,50671,77892
A145152,SEMI-WAFER-8805,P5152-d5b59711,City_123,City_144,2022-01-24 00:00:00,2022-02-17 00:00:00,type_1,11379,21228
A145153,SEMI-MEM-2822,P5153-dbee63a7,City_123,City_15,2024-05-08 00:00:00,2024-05-18 00:00:00,type_1,50054,11335
A145154,SEMI-PROC-3949,P5154-7caab177,City_123,City_15,2022-09-24 00:00:00,2022-09-28 00:00:00,type_1,67602,193614
A145155,SEMI-PROC-2681,P5155-a5db6dff,City_123,City_15,2024-06-16 00:00:00,2024-06-19 00:00:00,type_1,84146,10899
A145156,SEMI-PROC-7703,P5156-97492607,City_123,City_15,2023-07-09 00:00:00,2023-07-31 00:00:00,type_1,88621,25465
A145157,SEMI-MEM-2643,P5157-4dc983bb,City_123,City_15,2023-05-13 00:00:00,2023-05-20 00:00:00,type_1,18944,150587
A145158,SEMI-PROC-7678,P5158-d62ade7c,City_123,City_151,2022-06-22 00:00:00,2022-07-01 00:00:00,type_1,94886,141465
A145159,SEMI-WAFER-2994,P5159-a7fa528c,City_123,City_151,2022-12-26 00:00:00,2023-01-25 00:00:00,type_1,21646,182910
A145160,SEMI-CHIP-4757,P5160-8a433fb7,City_123,City_151,2022-05-27 00:00:00,2022-06-16 00:00:00,type_1,24221,48819
A145161,SEMI-CHIP-5651,P5161-95ca998d,City_123,City_153,2022-01-14 00:00:00,2022-02-03 00:00:00,type_1,62240,82802
A145162,SEMI-MEM-3548,P5162-a4099459,City_123,City_153,2023-06-23 00:00:00,2023-07-02 00:00:00,type_1,79929,103825
A145163,SEMI-MEM-1523,P5163-e90b7c49,City_123,City_153,2022-01-02 00:00:00,2022-01-13 00:00:00,type_1,5613,34187
A145164,SEMI-MEM-8411,P5164-edb3c971,City_123,City_153,2023-09-12 00:00:00,2023-10-10 00:00:00,type_1,30407,40362
A145165,SEMI-WAFER-2891,P5165-6e3646dc,City_123,City_154,2022-09-10 00:00:00,2022-09-24 00:00:00,type_1,4393,184853
A145166,SEMI-MEM-4182,P5166-f2f5d636,City_123,City_154,2022-11-23 00:00:00,2022-12-20 00:00:00,type_1,19586,126128
A145167,SEMI-CHIP-9693,P5167-cc2433af,City_123,City_154,2023-08-30 00:00:00,2023-09-06 00:00:00,type_1,57736,12006
A145168,SEMI-MEM-2927,P5168-e33152ae,City_123,City_154,2023-10-17 00:00:00,2023-11-11 00:00:00,type_1,47605,184300
A145169,SEMI-PROC-1670,P5169-4010e011,City_123,City_154,2023-09-06 00:00:00,2023-10-03 00:00:00,type_1,69206,131729
A145170,SEMI-WAFER-3091,P5170-71ef6967,City_123,City_155,2023-07-08 00:00:00,2023-07-11 00:00:00,type_1,3610,29080
A145171,SEMI-MEM-2676,P5171-60dcfe27,City_123,City_155,2023-09-29 00:00:00,2023-10-11 00:00:00,type_1,43678,196723
A145172,SEMI-CHIP-5936,P5172-d153d7b6,City_123,City_155,2022-03-21 00:00:00,2022-04-12 00:00:00,type_1,99990,97272
A145173,SEMI-CHIP-9364,P5173-c4ded758,City_123,City_155,2024-02-19 00:00:00,2024-02-25 00:00:00,type_1,34924,181910
A145174,SEMI-PROC-7717,P5174-143e2abd,City_123,City_156,2024-03-30 00:00:00,2024-04-16 00:00:00,type_1,96544,85454
A145175,SEMI-CHIP-1596,P5175-087b0301,City_123,City_156,2022-06-29 00:00:00,2022-07-04 00:00:00,type_1,67338,178180
A145176,SEMI-CHIP-1369,P5176-27d145e8,City_123,City_156,2023-01-30 00:00:00,2023-02-09 00:00:00,type_1,65737,100270
A145177,SEMI-WAFER-4724,P5177-18ea1d40,City_123,City_156,2023-04-21 00:00:00,2023-05-11 00:00:00,type_1,15626,163402
A145178,SEMI-CHIP-2594,P5178-ffecffef,City_123,City_156,2022-08-16 00:00:00,2022-09-14 00:00:00,type_1,81838,183186
A145179,SEMI-PROC-5105,P5179-8588df79,City_123,City_157,2022-09-03 00:00:00,2022-10-02 00:00:00,type_1,53256,198873
A145180,SEMI-WAFER-6225,P5180-75c05cc4,City_123,City_157,2024-04-13 00:00:00,2024-04-26 00:00:00,type_1,42857,154847
A145181,SEMI-MEM-9077,P5181-2d348f43,City_123,City_157,2024-03-14 00:00:00,2024-03-28 00:00:00,type_1,75494,165282
A145182,SEMI-MEM-1341,P5182-9a1f995c,City_123,City_157,2023-07-12 00:00:00,2023-08-08 00:00:00,type_1,24954,82943
A145183,SEMI-WAFER-7866,P5183-e7ae3204,City_123,City_157,2023-09-10 00:00:00,2023-09-26 00:00:00,type_1,84075,158488
A145184,SEMI-WAFER-5883,P5184-f2142437,City_123,City_157,2023-01-03 00:00:00,2023-01-10 00:00:00,type_1,80157,146268
A145185,SEMI-PROC-1242,P5185-e32e5a27,City_123,City_157,2023-01-22 00:00:00,2023-01-27 00:00:00,type_1,51422,22706
